Date,Exercise,Category,Weight (kgs),Reps,Distance,Distance Unit,Time,Comment
2022-12-29,Overhead Press,Shoulders,20.0,10,,,,""
2022-12-29,Overhead Press,Shoulders,30.0,5,,,,""
2022-12-29,Overhead Press,Shoulders,37.5,5,,,,""
2022-12-29,Overhead Press,Shoulders,42.5,5,,,,""
2022-12-29,Overhead Press,Shoulders,42.5,5,,,,""
2022-12-29,Overhead Press,Shoulders,42.5,5,,,,""
2022-12-29,Overhead Press,Shoulders,45.0,3,,,,""
2022-12-29,Incline Dumbbell Bench Press,Chest,15.0,8,,,,""
2022-12-29,Incline Dumbbell Bench Press,Chest,22.5,8,,,,""
2022-12-29,Incline Dumbbell Bench Press,Chest,22.5,6,,,,""
2022-12-29,Incline Dumbbell Bench Press,Chest,20.0,8,,,,""
2022-12-29,Incline Dumbbell Bench Press,Chest,20.0,8,,,,""
2022-12-29,Lateral Dumbbell Raise,Shoulders,7.0,15,,,,""
2022-12-29,Dumbbell Overhead Triceps Extension,Triceps,7.0,12,,,,""
2022-12-29,Lateral Dumbbell Raise,Shoulders,7.0,15,,,,""
2022-12-29,Dumbbell Overhead Triceps Extension,Triceps,7.0,12,,,,""
2022-12-29,Lateral Dumbbell Raise,Shoulders,7.0,15,,,,""
2022-12-29,Dumbbell Overhead Triceps Extension,Triceps,7.0,12,,,,""
2022-12-29,Lateral Dumbbell Raise,Shoulders,5.0,15,,,,""
2022-12-29,Dumbbell Overhead Triceps Extension,Triceps,5.0,15,,,,""
2022-12-31,Pull Up,Back,0.0,10,,,,""
2022-12-31,Pull Up,Back,0.0,8,,,,""
2022-12-31,Pull Up,Back,0.0,8,,,,""
2022-12-31,Barbell Row,Back,20.0,8,,,,""
2022-12-31,Barbell Row,Back,40.0,10,,,,""
2022-12-31,Barbell Row,Back,40.0,10,,,,""
2022-12-31,Barbell Row,Back,40.0,13,,,,""
2022-12-31,Single Arm Lat-Pulldown,Back,10.0,15,,,,""
2022-12-31,Single Arm Lat-Pulldown,Back,10.0,15,,,,""
2022-12-31,Single Arm Lat-Pulldown,Back,10.0,15,,,,""
2022-12-31,Single Arm Lat-Pulldown,Back,5.0,15,,,,""
2022-12-31,Seated Plate Rows,Back,15.0,15,,,,"high and wide, controlled eccentric"
2022-12-31,Seated Plate Rows,Back,15.0,15,,,,""
2022-12-31,Seated Plate Rows,Back,15.0,15,,,,""
2022-12-31,Seated Plate Rows,Back,10.0,15,,,,""
2022-12-31,Machine Preacher Curl,Biceps,10.0,15,,,,""
2022-12-31,Neutral Grip Machines Preacher Curls,Biceps,5.0,12,,,,""
2022-12-31,Machine Preacher Curl,Biceps,10.0,15,,,,""
2022-12-31,Neutral Grip Machines Preacher Curls,Biceps,5.0,12,,,,""
2022-12-31,Machine Preacher Curl,Biceps,5.0,15,,,,""
2022-12-31,Neutral Grip Machines Preacher Curls,Biceps,5.0,15,,,,""
2023-01-02,Flat Barbell Bench Press,Chest,20.0,8,,,,""
2023-01-02,Flat Barbell Bench Press,Chest,40.0,8,,,,""
2023-01-02,Flat Barbell Bench Press,Chest,50.0,5,,,,""
2023-01-02,Flat Barbell Bench Press,Chest,60.0,5,,,,""
2023-01-02,Flat Barbell Bench Press,Chest,60.0,5,,,,""
2023-01-02,Flat Barbell Bench Press,Chest,60.0,5,,,,""
2023-01-02,Flat Barbell Bench Press,Chest,60.0,5,,,,""
2023-01-02,Flat Barbell Bench Press,Chest,60.0,5,,,,""
2023-01-02,Seated Dumbbell Press,Shoulders,12.5,8,,,,""
2023-01-02,Seated Dumbbell Press,Shoulders,17.5,10,,,,""
2023-01-02,Seated Dumbbell Press,Shoulders,17.5,10,,,,""
2023-01-02,Seated Dumbbell Press,Shoulders,17.5,7,,,,""
2023-01-02,Incline Dumbbell Fly,Chest,9.0,15,,,,""
2023-01-02,Incline Dumbbell Fly,Chest,9.0,15,,,,""
2023-01-02,Incline Dumbbell Fly,Chest,9.0,15,,,,""
2023-01-02,Low Cable Flies,Chest,4.5,15,,,,""
2023-01-02,Low Cable Flies,Chest,4.5,15,,,,""
2023-01-02,Low Cable Flies,Chest,4.5,10,,,,""
2023-01-02,Low Cable Flies,Chest,3.0,10,,,,""
2023-01-02,Cable Face Pull,Shoulders,12.5,15,,,,""
2023-01-02,Cable Overhead Triceps Extension,Triceps,12.5,12,,,,""
2023-01-02,Cable Face Pull,Shoulders,12.5,20,,,,""
2023-01-02,Cable Overhead Triceps Extension,Triceps,12.5,12,,,,""
2023-01-03,Pull Up,Back,0.0,8,,,,""
2023-01-03,Pull Up,Back,0.0,8,,,,""
2023-01-03,Pull Up,Back,0.0,7,,,,""
2023-01-03,Pull Up,Back,0.0,5,,,,"+ 2 pullups"
2023-01-03,Barbell Row,Back,20.0,12,,,,""
2023-01-03,Barbell Row,Back,45.0,8,,,,""
2023-01-03,Barbell Row,Back,45.0,8,,,,"straps"
2023-01-03,Barbell Row,Back,45.0,8,,,,""
2023-01-03,Barbell Row,Back,45.0,12,,,,""
2023-01-03,Barbell Row,Back,30.0,10,,,,""
2023-01-03,Single Arm Cable Row,Back,10.0,12,,,,""
2023-01-03,Forward Leaning Cable Lat Rows,Back,30.0,12,,,,""
2023-01-03,Forward Leaning Cable Lat Rows,Back,30.0,12,,,,""
2023-01-03,Forward Leaning Cable Lat Rows,Back,30.0,12,,,,""
2023-01-03,Forward Leaning Cable Lat Rows,Back,30.0,12,,,,""
2023-01-03,Seated Plate Rows,Back,20.0,12,,,,"wide and controlled eccentric"
2023-01-03,Seated Plate Rows,Back,20.0,12,,,,""
2023-01-03,Seated Plate Rows,Back,20.0,12,,,,""
2023-01-03,Seated Plate Rows,Back,20.0,12,,,,""
2023-01-03,Seated Plate Rows,Back,10.0,12,,,,""
2023-01-05,Overhead Press,Shoulders,20.0,8,,,,""
2023-01-05,Overhead Press,Shoulders,20.0,8,,,,""
2023-01-05,Overhead Press,Shoulders,40.0,5,,,,""
2023-01-05,Overhead Press,Shoulders,45.0,5,,,,"forgot it was 6 reps"
2023-01-05,Overhead Press,Shoulders,45.0,6,,,,""
2023-01-05,Overhead Press,Shoulders,45.0,5,,,,""
2023-01-05,Overhead Press,Shoulders,35.0,8,,,,""
2023-01-05,Overhead Press,Shoulders,35.0,8,,,,""
2023-01-05,Incline Dumbbell Bench Press,Chest,15.0,8,,,,""
2023-01-05,Incline Dumbbell Bench Press,Chest,20.0,10,,,,""
2023-01-05,Incline Dumbbell Bench Press,Chest,20.0,10,,,,""
2023-01-05,Incline Dumbbell Bench Press,Chest,20.0,10,,,,""
2023-01-05,Incline Dumbbell Bench Press,Chest,15.0,8,,,,""
2023-01-05,Lateral Dumbbell Raise,Shoulders,8.0,12,,,,""
2023-01-05,Lateral Dumbbell Raise,Shoulders,8.0,12,,,,""
2023-01-05,Lateral Dumbbell Raise,Shoulders,8.0,12,,,,""
2023-01-05,Lateral Dumbbell Raise,Shoulders,8.0,12,,,,""
2023-01-05,Lateral Dumbbell Raise,Shoulders,5.0,15,,,,""
2023-01-05,Cable Overhead Triceps Extension,Triceps,10.0,15,,,,""
2023-01-05,Cable Face Pull,Shoulders,12.5,15,,,,""
2023-01-05,Cable Overhead Triceps Extension,Triceps,10.0,15,,,,""
2023-01-05,Cable Face Pull,Shoulders,12.5,15,,,,""
2023-01-05,Cable Overhead Triceps Extension,Triceps,10.0,10,,,,""
2023-01-05,Cable Overhead Triceps Extension,Triceps,7.5,8,,,,""
2023-01-06,Single Arm Lat-Pulldown,Back,5.0,12,,,,""
2023-01-06,Single Arm Lat-Pulldown,Back,10.0,12,,,,""
2023-01-06,Single Arm Lat-Pulldown,Back,10.0,15,,,,""
2023-01-06,Single Arm Lat-Pulldown,Back,10.0,15,,,,""
2023-01-06,Underhand Mid Row (pin loaded),Back,15.0,15,,,,""
2023-01-06,Underhand Mid Row (pin loaded),Back,15.0,15,,,,""
2023-01-06,Underhand Mid Row (pin loaded),Back,15.0,15,,,,""
2023-01-06,Single Arm Lat Pullover,Back,10.0,15,,,,""
2023-01-06,Single Arm Lat Pullover,Back,10.0,12,,,,""
2023-01-06,Single Arm Lat Pullover,Back,10.0,12,,,,""
2023-01-06,Wide Grip Seated Cable Rows,Back,25.0,15,,,,"slow and wide"
2023-01-06,Wide Grip Seated Cable Rows,Back,25.0,15,,,,""
2023-01-06,Wide Grip Seated Cable Rows,Back,30.0,15,,,,""
2023-01-06,Dumbbell Concentration Curl,Biceps,8.0,15,,,,""
2023-01-06,Dumbbell Concentration Curl,Biceps,8.0,12,,,,""
2023-01-06,Dumbbell Concentration Curl,Biceps,8.0,12,,,,""
2023-01-06,Dumbbell Concentration Curl,Biceps,5.0,10,,,,""
2023-01-09,Cable Y-Raise,Shoulders,5.0,10,,,,""
2023-01-09,Cable Y-Raise,Shoulders,5.0,10,,,,""
2023-01-09,Flat Barbell Bench Press,Chest,20.0,8,,,,""
2023-01-09,Flat Barbell Bench Press,Chest,40.0,8,,,,""
2023-01-09,Flat Barbell Bench Press,Chest,55.0,5,,,,""
2023-01-09,Flat Barbell Bench Press,Chest,62.5,5,,,,""
2023-01-09,Flat Barbell Bench Press,Chest,62.5,5,,,,""
2023-01-09,Flat Barbell Bench Press,Chest,62.5,5,,,,""
2023-01-09,Flat Barbell Bench Press,Chest,62.5,5,,,,""
2023-01-09,Flat Barbell Bench Press,Chest,62.5,5,,,,""
2023-01-09,Incline Dumbbell Fly,Chest,5.0,8,,,,""
2023-01-09,Incline Dumbbell Fly,Chest,9.0,15,,,,""
2023-01-09,Incline Dumbbell Fly,Chest,9.0,15,,,,""
2023-01-09,Lateral Dumbbell Raise,Shoulders,9.0,12,,,,""
2023-01-09,Incline Dumbbell Fly,Chest,9.0,15,,,,""
2023-01-09,Lateral Dumbbell Raise,Shoulders,9.0,12,,,,""
2023-01-09,Incline Dumbbell Fly,Chest,9.0,15,,,,""
2023-01-09,Lateral Dumbbell Raise,Shoulders,9.0,12,,,,""
2023-01-09,Incline Dumbbell Fly,Chest,9.0,15,,,,""
2023-01-09,Lateral Dumbbell Raise,Shoulders,9.0,12,,,,""
2023-01-10,Barbell Row,Back,20.0,8,,,,""
2023-01-10,Barbell Row,Back,20.0,8,,,,""
2023-01-10,Barbell Row,Back,40.0,8,,,,""
2023-01-10,Barbell Row,Back,45.0,10,,,,"straps/ grip fried from bouldering"
2023-01-10,Barbell Row,Back,45.0,12,,,,"knurling 1cm from thumb knuckle"
2023-01-10,Barbell Row,Back,45.0,12,,,,""
2023-01-10,Barbell Row,Back,45.0,12,,,,""
2023-01-10,Wide Lat-Pulldown,Back,35.0,12,,,,""
2023-01-10,Wide Lat-Pulldown,Back,35.0,15,,,,""
2023-01-10,Wide Lat-Pulldown,Back,35.0,12,,,,""
2023-01-10,Dumbbell Row,Back,15.0,10,,,,""
2023-01-10,Dumbbell Row,Back,22.5,15,,,,"straps"
2023-01-10,Dumbbell Row,Back,22.5,15,,,,""
2023-01-10,Dumbbell Row,Back,22.5,15,,,,""
2023-01-10,Wide Grip Seated Cable Rows,Back,25.0,15,,,,""
2023-01-10,Wide Grip Seated Cable Rows,Back,30.0,15,,,,""
2023-01-10,Wide Grip Seated Cable Rows,Back,30.0,15,,,,""
2023-01-10,Wide Grip Seated Cable Rows,Back,30.0,15,,,,""
2023-01-10,Wide Grip Seated Cable Rows,Back,20.0,15,,,,""
2023-01-10,Cable Overhead Triceps Extension,Triceps,12.5,15,,,,""
2023-01-10,Dumbbell Curl,Biceps,7.0,12,,,,""
2023-01-10,Barbell Curl,Biceps,10.0,12,,,,""
2023-01-10,Cable Overhead Triceps Extension,Triceps,12.5,15,,,,""
2023-01-10,Dumbbell Curl,Biceps,7.0,15,,,,""
2023-01-10,Barbell Curl,Biceps,10.0,15,,,,""
2023-01-10,Cable Overhead Triceps Extension,Triceps,12.5,8,,,,""
2023-01-10,Cable Overhead Triceps Extension,Triceps,10.0,8,,,,""
2023-01-10,Cable Overhead Triceps Extension,Triceps,7.5,8,,,,""
2023-01-10,Dumbbell Curl,Biceps,7.0,15,,,,""
2023-01-10,Dumbbell Curl,Biceps,4.0,15,,,,""
2023-01-10,Barbell Curl,Biceps,10.0,15,,,,""
2023-01-12,Banded Y-raises,Shoulders,0.0,15,,,,""
2023-01-12,Banded Y-raises,Shoulders,0.0,15,,,,""
2023-01-12,Overhead Press,Shoulders,20.0,8,,,,""
2023-01-12,Overhead Press,Shoulders,20.0,8,,,,""
2023-01-12,Overhead Press,Shoulders,35.0,5,,,,""
2023-01-12,Overhead Press,Shoulders,42.5,3,,,,""
2023-01-12,Overhead Press,Shoulders,50.0,2,,,,""
2023-01-12,Overhead Press,Shoulders,45.0,5,,,,""
2023-01-12,Overhead Press,Shoulders,45.0,5,,,,""
2023-01-12,Incline Dumbbell Bench Press,Chest,15.0,8,,,,""
2023-01-12,Incline Dumbbell Bench Press,Chest,20.0,10,,,,""
2023-01-12,Incline Dumbbell Bench Press,Chest,20.0,10,,,,""
2023-01-12,Incline Dumbbell Bench Press,Chest,20.0,10,,,,""
2023-01-12,Incline Dumbbell Bench Press,Chest,20.0,10,,,,""
2023-01-12,Cable Lateral Raises,Shoulders,5.0,10,,,,"slow, controlled eccentric"
2023-01-12,Cable Lateral Raises,Shoulders,5.0,10,,,,""
2023-01-12,Cable Lateral Raises,Shoulders,5.0,10,,,,""
2023-01-12,Rear Delt Machine Fly,Shoulders,15.0,15,,,,""
2023-01-12,Lu Raises,Shoulders,2.5,15,,,,""
2023-01-12,Rear Delt Machine Fly,Shoulders,15.0,15,,,,""
2023-01-12,Lu Raises,Shoulders,2.5,15,,,,""
2023-01-12,Rear Delt Machine Fly,Shoulders,15.0,15,,,,""
2023-01-12,Lu Raises,Shoulders,2.5,15,,,,""
2023-01-13,Pendlay Row,Back,40.0,12,,,,""
2023-01-13,Pendlay Row,Back,50.0,8,,,,""
2023-01-13,Pendlay Row,Back,50.0,8,,,,""
2023-01-13,Pendlay Row,Back,50.0,8,,,,""
2023-01-13,Pendlay Row,Back,50.0,12,,,,""
2023-01-13,Pull Up,Back,0.0,8,,,,""
2023-01-13,Pull Up,Back,0.0,8,,,,""
2023-01-13,Pull Up,Back,0.0,8,,,,""
2023-01-13,Pull Up,Back,0.0,7,,,,""
2023-01-13,Seated Plate Rows,Back,20.0,8,,,,""
2023-01-13,Seated Plate Rows,Back,22.5,8,,,,""
2023-01-13,Seated Plate Rows,Back,25.0,10,,,,""
2023-01-13,Seated Plate Rows,Back,25.0,10,,,,""
2023-01-13,Seated Plate Rows,Back,25.0,12,,,,""
2023-01-13,Single Arm Lat-Pulldown,Back,15.0,12,,,,""
2023-01-13,Single Arm Lat-Pulldown,Back,15.0,12,,,,""
2023-01-13,Single Arm Lat-Pulldown,Back,15.0,12,,,,""
2023-01-13,Neutral Grip Seated Rows,Back,30.0,15,,,,""
2023-01-13,Neutral Grip Seated Rows,Back,30.0,15,,,,""
2023-01-16,Cable Y-Raise,Shoulders,5.0,8,,,,""
2023-01-16,Cable Y-Raise,Shoulders,5.0,8,,,,""
2023-01-16,Overhead Press,Shoulders,20.0,8,,,,""
2023-01-16,Overhead Press,Shoulders,35.0,8,,,,""
2023-01-16,Overhead Press,Shoulders,45.0,3,,,,""
2023-01-16,Incline Dumbbell Bench Press,Chest,15.0,8,,,,""
2023-01-16,Incline Dumbbell Bench Press,Chest,20.0,12,,,,""
2023-01-16,Lateral Dumbbell Raise,Shoulders,9.0,12,,,,""
2023-01-16,Overhead Press,Shoulders,52.5,2,,,,""
2023-01-16,Overhead Press,Shoulders,45.0,5,,,,""
2023-01-16,Overhead Press,Shoulders,45.0,5,,,,""
2023-01-16,Overhead Press,Shoulders,45.0,5,,,,""
2023-01-16,Incline Dumbbell Bench Press,Chest,22.5,8,,,,""
2023-01-16,Incline Dumbbell Bench Press,Chest,22.5,8,,,,""
2023-01-16,Lateral Dumbbell Raise,Shoulders,9.0,12,,,,""
2023-01-16,Lateral Dumbbell Raise,Shoulders,9.0,12,,,,""
2023-01-16,Dips,Chest,0.0,12,,,,""
2023-01-16,Dips,Chest,0.0,12,,,,""
2023-01-16,Crossbody Tricep Extension,Triceps,7.5,12,,,,""
2023-01-16,Crossbody Tricep Extension,Triceps,7.5,12,,,,""
2023-01-16,Crossbody Tricep Extension,Triceps,5.0,12,,,,""
2023-01-17,Pull Up,Back,0.0,8,,,,""
2023-01-17,Pull Up,Back,0.0,8,,,,""
2023-01-17,Pendlay Row,Back,40.0,12,,,,""
2023-01-17,Pendlay Row,Back,52.5,8,,,,""
2023-01-17,Seated Plate Rows,Back,20.0,8,,,,""
2023-01-17,Seated Plate Rows,Back,27.5,10,,,,""
2023-01-17,Lat-Bias Neutral Grip Seated Rows,Back,20.0,8,,,,""
2023-01-17,Pull Up,Back,0.0,8,,,,""
2023-01-17,Pendlay Row,Back,52.5,8,,,,""
2023-01-17,Pendlay Row,Back,52.5,8,,,,"touch and go/wasn't super parallel"
2023-01-17,Pendlay Row,Back,52.5,10,,,,""
2023-01-17,Seated Plate Rows,Back,27.5,10,,,,""
2023-01-17,Seated Plate Rows,Back,27.5,12,,,,""
2023-01-17,Seated Plate Rows,Back,20.0,10,,,,""
2023-01-17,Lat-Bias Neutral Grip Seated Rows,Back,25.0,15,,,,""
2023-01-17,Lat-Bias Neutral Grip Seated Rows,Back,25.0,15,,,,""
2023-01-17,Dumbbell Concentration Curl,Biceps,8.0,15,,,,""
2023-01-17,Dumbbell Concentration Curl,Biceps,8.0,12,,,,""
2023-01-17,Dumbbell Concentration Curl,Biceps,8.0,12,,,,""
2023-01-18,ATG Split Squats,Legs,0.0,8,,,,""
2023-01-18,ATG Split Squats,Legs,0.0,12,,,,""
2023-01-18,VMO Squat,Legs,0.0,12,,,,""
2023-01-18,VMO Squat,Legs,0.0,12,,,,""
2023-01-18,Tibialis Raise,Legs,0.0,15,,,,""
2023-01-18,Tibialis Raise,Legs,0.0,15,,,,""
2023-01-18,Tibialis Raise,Legs,0.0,15,,,,""
2023-01-18,Reverse Nordic Curls,Legs,0.0,10,,,,""
2023-01-18,Reverse Nordic Curls,Legs,0.0,10,,,,""
2023-01-18,Reverse Nordic Curls,Legs,0.0,10,,,,""
2023-01-19,Cable Y-Raise,Shoulders,5.0,8,,,,""
2023-01-19,Cable Y-Raise,Shoulders,5.0,8,,,,""
2023-01-19,Flat Barbell Bench Press,Chest,20.0,8,,,,""
2023-01-19,Flat Barbell Bench Press,Chest,40.0,8,,,,""
2023-01-19,Flat Barbell Bench Press,Chest,55.0,5,,,,""
2023-01-19,Flat Barbell Bench Press,Chest,65.0,5,,,,"heavy and less controlled"
2023-01-19,Flat Barbell Bench Press,Chest,65.0,4,,,,""
2023-01-19,Flat Barbell Bench Press,Chest,65.0,5,,,,"no pause first rep"
2023-01-19,Flat Barbell Bench Press,Chest,55.0,10,,,,""
2023-01-19,Flat Barbell Bench Press,Chest,55.0,8,,,,""
2023-01-19,Seated Dumbbell Press,Shoulders,15.0,8,,,,""
2023-01-19,Seated Dumbbell Press,Shoulders,17.5,10,,,,""
2023-01-19,Seated Dumbbell Press,Shoulders,17.5,8,,,,""
2023-01-19,Seated Dumbbell Press,Shoulders,17.5,8,,,,""
2023-01-19,Seated Dumbbell Press,Shoulders,12.5,8,,,,""
2023-01-19,Incline Dumbbell Fly,Chest,8.0,5,,,,""
2023-01-19,Incline Dumbbell Fly,Chest,10.0,8,,,,""
2023-01-19,Incline Dumbbell Fly,Chest,10.0,8,,,,""
2023-01-19,Incline Dumbbell Fly,Chest,10.0,8,,,,""
2023-01-19,Reverse Delt DB Flies,Back,5.0,12,,,,""
2023-01-19,Reverse Delt DB Flies,Back,5.0,12,,,,""
2023-01-19,Reverse Delt DB Flies,Back,5.0,12,,,,""
2023-01-19,Cable Tricep Pushdown,Triceps,15.0,12,,,,""
2023-01-19,Cable Overhead Triceps Extension,Triceps,15.0,10,,,,"vertical cable machine..."
2023-01-19,Cable Overhead Triceps Extension,Triceps,15.0,10,,,,""
2023-01-19,Cable Tricep Pushdown,Triceps,20.0,10,,,,""
2023-01-19,Cable Tricep Pushdown,Triceps,20.0,10,,,,""
2023-01-19,Cable Overhead Triceps Extension,Triceps,15.0,10,,,,""
2023-01-19,Cable Overhead Triceps Extension,Triceps,10.0,10,,,,""
2023-01-20,Chin Up,Back,0.0,8,,,,""
2023-01-20,Chin Up,Back,0.0,8,,,,""
2023-01-20,Chin Up,Back,0.0,8,,,,""
2023-01-20,Bent-Over Rows,Back,20.0,8,,,,""
2023-01-20,Wide Grip Seated Cable Rows,Back,25.0,12,,,,""
2023-01-20,Wide Grip Seated Cable Rows,Back,30.0,15,,,,""
2023-01-20,One-arm Kneeling Latpull down,Back,10.0,12,,,,"old machine"
2023-01-20,Dumbbell Curl,Biceps,7.0,12,,,,"RIR 3?"
2023-01-20,Pronated BB Curls,Biceps,10.0,12,,,,""
2023-01-20,Bent-Over Rows,Back,30.0,8,,,,""
2023-01-20,Bent-Over Rows,Back,40.0,10,,,,"touch and go reps, not retract super deep"
2023-01-20,Bent-Over Rows,Back,40.0,12,,,,""
2023-01-20,Bent-Over Rows,Back,40.0,12,,,,""
2023-01-20,Bent-Over Rows,Back,40.0,12,,,,""
2023-01-20,Wide Grip Seated Cable Rows,Back,30.0,15,,,,""
2023-01-20,Wide Grip Seated Cable Rows,Back,30.0,15,,,,""
2023-01-20,Wide Grip Seated Cable Rows,Back,20.0,10,,,,""
2023-01-20,One-arm Kneeling Latpull down,Back,10.0,12,,,,""
2023-01-20,One-arm Kneeling Latpull down,Back,10.0,12,,,,""
2023-01-20,Pronated BB Curls,Biceps,10.0,12,,,,""
2023-01-20,Dumbbell Curl,Biceps,7.0,12,,,,""
2023-01-20,Dumbbell Curl,Biceps,7.0,10,,,,""
2023-01-20,Pronated BB Curls,Biceps,10.0,12,,,,""
2023-01-20,Dumbbell Curl,Biceps,5.0,12,,,,""
2023-01-20,Pronated BB Curls,Biceps,5.0,10,,,,"hammer curls"
2023-01-23,Cable Y-Raise,Shoulders,5.0,8,,,,""
2023-01-23,Cable Y-Raise,Shoulders,5.0,8,,,,""
2023-01-23,Flat Barbell Bench Press,Chest,20.0,8,,,,""
2023-01-23,Flat Barbell Bench Press,Chest,40.0,8,,,,""
2023-01-23,Flat Barbell Bench Press,Chest,55.0,3,,,,"focused on more aligned core and felt tighter on leg drive"
2023-01-23,Flat Barbell Bench Press,Chest,65.0,5,,,,"RPE: 7"
2023-01-23,Flat Barbell Bench Press,Chest,65.0,5,,,,""
2023-01-23,Flat Barbell Bench Press,Chest,65.0,5,,,,""
2023-01-23,Flat Barbell Bench Press,Chest,55.0,10,,,,"triceps fatigued and bottom feels overly reliant on triceps?"
2023-01-23,Flat Barbell Bench Press,Chest,55.0,10,,,,"RIR: 0"
2023-01-23,Seated Dumbbell Press,Shoulders,15.0,8,,,,""
2023-01-23,Seated Dumbbell Press,Shoulders,17.5,8,,,,""
2023-01-23,Seated Dumbbell Press,Shoulders,17.5,8,,,,""
2023-01-23,Seated Dumbbell Press,Shoulders,17.5,10,,,,""
2023-01-23,High Cable Chest Flies,Chest,9.0,12,,,,""
2023-01-23,High Cable Chest Flies,Chest,9.0,12,,,,""
2023-01-23,High Cable Chest Flies,Chest,9.0,12,,,,""
2023-01-23,High Cable Chest Flies,Chest,6.0,15,,,,"+"
2023-01-23,Rear Delt Machine Fly,Shoulders,20.0,12,,,,""
2023-01-23,Rear Delt Machine Fly,Shoulders,20.0,12,,,,""
2023-01-23,Rear Delt Machine Fly,Shoulders,20.0,12,,,,""
2023-01-23,Pushups,Chest,0.0,6,,,,""
2023-01-23,Rope Tricep Extensions,Triceps,10.0,12,,,,""
2023-01-23,Pushups,Chest,0.0,6,,,,""
2023-01-23,Rope Tricep Extensions,Triceps,10.0,12,,,,""
2023-01-23,Pushups,Chest,0.0,8,,,,""
2023-01-23,Rope Tricep Extensions,Triceps,10.0,10,,,,""
2023-01-24,Pull Up,Back,0.0,10,,,,""
2023-01-24,Pull Up,Back,0.0,10,,,,""
2023-01-24,Pull Up,Back,0.0,8,,,,""
2023-01-24,Pendlay Row,Back,40.0,10,,,,""
2023-01-24,Pendlay Row,Back,52.5,9,,,,""
2023-01-24,Pendlay Row,Back,52.5,8,,,,""
2023-01-24,Pendlay Row,Back,52.5,8,,,,""
2023-01-24,Pendlay Row,Back,52.5,8,,,,""
2023-01-24,Seated Plate Rows,Back,20.0,8,,,,""
2023-01-24,Seated Plate Rows,Back,27.5,12,,,,""
2023-01-24,Lat-Bias Neutral Grip Seated Rows,Back,20.0,8,,,,""
2023-01-24,Lat-Bias Neutral Grip Seated Rows,Back,27.5,15,,,,""
2023-01-24,Lat-Bias Neutral Grip Seated Rows,Back,27.5,15,,,,""
2023-01-24,Machine Preacher Curl,Biceps,10.0,15,,,,"5s tempo per rep"
2023-01-24,Seated Plate Rows,Back,27.5,12,,,,""
2023-01-24,Seated Plate Rows,Back,27.5,13,,,,"RIR: 0"
2023-01-24,Seated Plate Rows,Back,20.0,12,,,,""
2023-01-24,Lat-Bias Neutral Grip Seated Rows,Back,27.5,18,,,,""
2023-01-24,Lat-Bias Neutral Grip Seated Rows,Back,20.0,15,,,,""
2023-01-24,Machine Preacher Curl,Biceps,10.0,15,,,,"RIR: 0 / last 3 reps messy"
2023-01-24,Machine Preacher Curl,Biceps,5.0,15,,,,""
2023-01-24,Machine Preacher Curl,Biceps,5.0,15,,,,"hammer curls last rep 30s rep"
2023-01-26,Overhead Press,Shoulders,20.0,8,,,,""
2023-01-26,Incline Dumbbell Bench Press,Chest,15.0,8,,,,""
2023-01-26,Incline Dumbbell Bench Press,Chest,20.0,12,,,,""
2023-01-26,Lateral Dumbbell Raise,Shoulders,9.0,15,,,,"last 3 reps not super tall"
2023-01-26,Lu Raises,Shoulders,2.5,15,,,,""
2023-01-26,Cable Face Pull,Shoulders,12.5,15,,,,""
2023-01-26,Overhead Press,Shoulders,37.5,3,,,,""
2023-01-26,Overhead Press,Shoulders,42.5,3,,,,""
2023-01-26,Overhead Press,Shoulders,47.5,6,,,,""
2023-01-26,Overhead Press,Shoulders,32.5,10,,,,""
2023-01-26,Overhead Press,Shoulders,32.5,10,,,,""
2023-01-26,Incline Dumbbell Bench Press,Chest,20.0,12,,,,""
2023-01-26,Incline Dumbbell Bench Press,Chest,20.0,10,,,,"RIR: .5"
2023-01-26,Lateral Dumbbell Raise,Shoulders,9.0,15,,,,"last 3 half were 3/4 reps"
2023-01-26,Lateral Dumbbell Raise,Shoulders,9.0,15,,,,"same deal"
2023-01-26,Lateral Dumbbell Raise,Shoulders,5.0,15,,,,""
2023-01-26,Lu Raises,Shoulders,2.5,15,,,,""
2023-01-26,Cable Face Pull,Shoulders,12.5,15,,,,""
2023-01-28,Chin Up,Back,0.0,11,,,,""
2023-01-28,Chin Up,Back,0.0,10,,,,""
2023-01-28,Chin Up,Back,0.0,8,,,,""
2023-01-28,Bent-Over Rows,Back,20.0,8,,,,""
2023-01-28,Bent-Over Rows,Back,40.0,10,,,,""
2023-01-28,Bent-Over Rows,Back,40.0,12,,,,""
2023-01-28,Bent-Over Rows,Back,40.0,12,,,,""
2023-01-28,Bent-Over Rows,Back,40.0,12,,,,"next week Deload to 35kg x15-20 reps and dial in form"
2023-01-28,Seated Plate Rows,Back,20.0,8,,,,""
2023-01-28,Seated Plate Rows,Back,27.5,12,,,,""
2023-01-28,Seated Plate Rows,Back,22.5,15,,,,""
2023-01-28,Seated Plate Rows,Back,22.5,12,,,,""
2023-01-28,Seated Plate Rows,Back,22.5,12,,,,""
2023-01-28,One-arm Kneeling Latpull down,Back,10.0,12,,,,""
2023-01-28,One-arm Kneeling Latpull down,Back,10.0,12,,,,""
2023-01-28,One-arm Kneeling Latpull down,Back,10.0,12,,,,""
